"clbid","credits","crsid","departments","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","number","pn","section","semester","status","term","times","title","type","year"
"115110","1.0","548","[""GREEK""]","[""FOL-K""]","","","","[""Anne Groton""]","300","[""TOH 300"", ""TOH 300""]","""Greek Drama""","374","false","","1","""O""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2017"
"115111","1.0","711","[""LATIN""]","","","","","[""Staff""]","100","[""TOH 108""]","""Beginning Latin I""","111","false","""A""","1","""O""","20171","[""MWF 0800-0855""]","","""Research""","2017"
"115112","1.0","711","[""LATIN""]","","","","","[""Steve T. Reece""]","100","[""TOH 108""]","""Beginning Latin I""","111","false","""B""","1","""O""","20171","[""MWF 0905-1000""]","","""Research""","2017"
"115113","1.0","711","[""LATIN""]","","","","","[""Anne Groton""]","100","[""TOH 108""]","""Beginning Latin I""","111","false","""C""","1","""O""","20171","[""MWF 1255-0150PM""]","","""Research""","2017"
"115114","1.0","713","[""LATIN""]","[""FOL-L""]","","","","[""Christopher M. Brunelle""]","200","[""TOH 108""]","""Intermediate Latin""","231","false","""A""","1","""O""","20171","[""MWF 1045-1140""]","","""Research""","2017"
"115115","1.0","713","[""LATIN""]","[""FOL-L""]","","","","[""Christopher M. Brunelle""]","200","[""TOH 108""]","""Intermediate Latin""","231","false","""B""","1","""O""","20171","[""MWF 0200-0255PM""]","","""Research""","2017"
"115116","1.0","721","[""LATIN""]","[""FOL-L""]","","","","[""Staff""]","300","[""TOH 300"", ""TOH 300""]","""Lucretius/Lat Poetry""","373","false","","1","""O""","20171","[""T 0935-1100"", ""Th 0930-1050""]","""Lucretius and Latin Poetry""","""Research""","2017"
"115117","1.0","381","[""WRIT""]","","","","","[""Staff""]","100","[""BMC 012"", ""BMC 012""]","""Intro/Academic Wri""","107","false","""C""","1","""C""","20171","[""T 0935-1100"", ""Th 0930-1050""]","""Introduction to Academic Writing""","""Research""","2017"
"115118","1.0","498","[""WRIT""]","[""FYW""]","","","","[""Louis K. Epstein""]","100","[""CHM 232""]","""First-Year Writing""","111","false","""A""","1","""O""","20171","[""MWF 0905-1000""]","","""Research""","2017"
"115119","1.0","498","[""WRIT""]","[""FYW""]","","","","[""Joseph L. Mbele""]","100","[""RML 421""]","""First-Year Writing""","111","false","""B""","1","""O""","20171","[""MWF 1045-1140""]","","""Research""","2017"
"115120","1.0","498","[""WRIT""]","[""FYW""]","","","","[""Kathryn Ananda-Owens""]","100","[""CAD 202""]","""First-Year Writing""","111","false","""C""","1","""O""","20171","[""MWF 1045-1140""]","","""Research""","2017"
"115121","1.0","498","[""WRIT""]","[""FYW""]","","","","[""Kaethe Schwehn""]","100","[""RML 421""]","""First-Year Writing""","111","false","""E""","1","""O""","20171","[""MWF 1255-0150PM""]","","""Research""","2017"
"115122","1.0","498","[""WRIT""]","[""FYW""]","","","","[""Kaethe Schwehn""]","100","[""RML 421""]","""First-Year Writing""","111","false","""F""","1","""O""","20171","[""MWF 0200-0255PM""]","","""Research""","2017"
"115123","1.0","498","[""WRIT""]","[""FYW""]","","","","[""Jennifer Kwon Dobbs""]","100","[""RML 420""]","""First-Year Writing""","111","false","""G""","1","""O""","20171","[""MWF 0200-0255PM""]","","""Research""","2017"
"115124","1.0","498","[""WRIT""]","[""FYW""]","","","","[""Cynthia Book""]","100","[""SAC 112"", ""SAC 112""]","""First-Year Writing""","111","false","""H""","1","""O""","20171","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2017"
"115125","1.0","498","[""WRIT""]","[""FYW""]","","","","[""Linda Mokdad""]","100","[""TOH 108"", ""TOH 108""]","""First-Year Writing""","111","false","""I""","1","""O""","20171","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"115126","1.0","498","[""WRIT""]","[""FYW""]","","","","[""Mark Allister""]","100","[""RML 420"", ""RML 420""]","""First-Year Writing""","111","false","""J""","1","""O""","20171","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"115127","1.0","498","[""WRIT""]","[""FYW""]","","","","[""Jonathan T. Naito""]","100","[""BMC 012"", ""BMC 012""]","""First-Year Writing""","111","false","""K""","1","""O""","20171","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2017"
"115128","1.0","498","[""WRIT""]","[""FYW""]","","","","[""Jean C. Porterfield""]","100","[""RNS 435"", ""RNS 435""]","""First-Year Writing""","111","false","""L""","1","""O""","20171","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2017"
"115129","1.0","498","[""WRIT""]","[""FYW""]","","","","[""Karen E. Marsalek""]","100","[""RML 420"", ""RML 420""]","""First-Year Writing""","111","false","""M""","1","""O""","20171","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2017"
"115130","1.0","498","[""WRIT""]","[""FYW""]","","","","[""Diana Postlethwaite""]","100","[""RML 520"", ""RML 520""]","""First-Year Writing""","111","false","""N""","1","""O""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2017"
"115131","1.0","498","[""WRIT""]","[""FYW""]","","","","[""Joan Hepburn""]","100","[""RML 421"", ""RML 421""]","""First-Year Writing""","111","false","""O""","1","""O""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2017"
"115150","1.0","83","[""ASIAN""]","[""ALS-A"", ""MCG""]","","","","[""Ka F. Wong""]","100","[""TOH 112"", ""TOH 112""]","""Contemporary China Thru Film""","156","false","","1","""C""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Contemporary China Through Film""","""Research""","2017"
"115151","1.0","31145","[""ASIAN""]","","","","","[""Ka F. Wong""]","200","","""Digital Asia in America""","223","false","","1","""O""","20171","","","""Research""","2017"
"115152","1.0","17590","[""ASIAN""]","[""ALS-A"", ""MCG""]","","","","[""Ka F. Wong""]","200","[""RNS 210""]","""Asian Calligraphy""","268","false","","1","""C""","20171","[""T 0600-0900PM""]","""The Art of Calligraphy: Techniques and Appreciation""","""Research""","2017"
"115154","1.0","31150","[""CHIN""]","","","","","[""Ying Zhou""]","300","[""TOH 175""]","""Professional Chinese""","360","false","","1","""C""","20171","[""MWF 1255-0150PM""]","","""Research""","2017"
"115155","1.0","499","[""ID""]","[""HBS"", ""MCG""]","","","","[""Robert W. McClure""]","200","[""TOH 210"", ""TOH 210""]","""Human Geography of the Middle East""","234","false","","1","""O""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2017"
"115174","0.25","211","[""CHEM""]","","","","","[""Laura Listenberger""]","300","","""Advanced Lab""","375","true","""H""","1","""O""","20171","","""Advanced Laboratory""","""Lab""","2017"
"115175","0.25","213","[""CHEM""]","","217","","","[""Douglas J. Beussman""]","300","[""RNS 450""]","""Instr Analysis Lab""","378","true","""A""","1","""C""","20171","[""T 0120-0520PM""]","""Instrumental Analysis Laboratory""","""Lab""","2017"
"115176","0.25","213","[""CHEM""]","","217","","","[""Douglas J. Beussman""]","300","[""RNS 450""]","""Instr Analysis Lab""","378","true","""B""","1","""C""","20171","[""W 0100-0500PM""]","""Instrumental Analysis Laboratory""","""Lab""","2017"
"115177","1.0","217","[""CHEM""]","","217","","","[""Douglas J. Beussman""]","300","[""RNS 435""]","""Instrumental Analysis""","382","false","","1","""C""","20171","[""MWF 1045-1140""]","","""Research""","2017"
"115178","1.0","25455","[""ENGL""]","[""ALS-L"", ""MCD""]","","","","[""Jennifer Kwon Dobbs""]","200","[""RML 525""]","""Asian American Literature""","203","false","","1","""C""","20171","[""MWF 1045-1140""]","","""Research""","2017"
"115179","1.0","21527","[""ENGL""]","[""ALS-L""]","","","","[""Mary Titus""]","200","[""RML 515""]","""Top: American Lit, 1860-1960""","220","false","","1","""O""","20171","[""MWF 0200-0255PM""]","""Topics in Literary History""","""Topic""","2017"
"115180","1.0","25458","[""ENGL""]","[""ALS-L"", ""WRI""]","","","","[""Karen Cherewatuk""]","200","[""RML 520""]","""Old & Middle English Lit""","223","false","","1","""C""","20171","[""MWF 1045-1140""]","""Old and Middle English Literature: The Weird and the Wonderful""","""Research""","2017"
"115181","1.0","25615","[""ENGL""]","[""ALS-L"", ""WRI""]","","","","[""Diana Postlethwaite""]","200","[""RML 520"", ""RML 520""]","""Romantic/Victorian/Modern""","228","false","","1","""C""","20171","[""T 0935-1100"", ""Th 0930-1050""]","""Romantic/Victorian/Modern British Literature""","""Research""","2017"
"115182","1.0","21510","[""ENGL""]","[""ALS-L""]","","","","[""Karen E. Marsalek""]","200","[""RML 525"", ""RML 525""]","""Top: Global Shakespeares""","260","false","","1","""O""","20171","[""T 0935-1100"", ""Th 0930-1050""]","""Topics in Cross-Disciplinary Literary Study""","""Topic""","2017"
"115183","1.0","25856","[""ENGL""]","[""ALS-L""]","","","","[""Mark Allister""]","200","[""RML 515"", ""RML 515""]","""Romanticism & Rock Music""","266","false","","1","""O""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Romanticism and Rock Music""","""Research""","2017"
"115184","1.0","27683","[""ENGL""]","[""ALS-L""]","","","","[""Jonathan T. Naito""]","200","[""RML 421"", ""RML 421""]","""Art, Design & Lit in Britain""","269","false","","1","""O""","20171","[""T 0935-1100"", ""Th 0930-1050""]","""Art, Design, and Literature in Britain Since 1950""","""Research""","2017"
"115185","1.0","27942","[""ENGL""]","[""ALS-L"", ""WRI""]","","","","[""Mary E. Trull""]","200","[""RML 525""]","""Literature & Scientific Revolution""","271","false","","1","""O""","20171","[""MWF 0905-1000""]","""Literature and the Scientific Revolution""","""Research""","2017"
"115187","1.0","22130","[""ENGL""]","[""ALS-L""]","","","","[""Juliet Patterson""]","200","[""RML 525"", ""RML 525""]","""Top: Queer Lit and Theory""","280","false","","1","""O""","20171","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Topics in Genre""","""Topic""","2017"
"115188","1.0","21509","[""ENGL""]","[""WRI""]","","","","[""Diane C. LeBlanc""]","200","[""RML 515""]","""Intermediate Poetry Writing""","292","false","","1","""C""","20171","[""MWF 1255-0150PM""]","","""Research""","2017"
"115189","1.0","443","[""ENGL""]","[""WRI""]","","","","[""Nicolette Bucciaglia""]","200","[""RML 420""]","""Screenwriting""","296","false","","1","""C""","20171","[""MWF 1045-1140""]","","""Research""","2017"
"115190","1.0","438","[""ENGL""]","","","","","[""Joseph L. Mbele""]","300","[""RML 420""]","""Top: Post Colonial Lit""","347","false","","1","""O""","20171","[""MWF 1255-0150PM""]","""Topics in Post-Colonial Literatures""","""Topic""","2017"
"115191","1.0","446","[""ENGL""]","","","","","[""Diana Postlethwaite""]","300","[""RML 520"", ""RML 520""]","""Sem: Austen/Eliot/Woolf""","391","false","","1","""O""","20171","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Major British Authors""","""Seminar""","2017"
"115252","1.0","1403","[""STAT""]","[""AQR""]","","","","[""Paul J. Roback""]","200","[""TOH 182""]","""Statistics for Science""","212","false","""D""","1","""C""","20171","[""MWF 1150-1245PM""]","""Statistics for the Sciences""","""Research""","2017"
"115253","1.0","1403","[""STAT""]","[""AQR""]","","","","[""Julie M. Legler""]","200","[""TOH 182"", ""TOH 182""]","""Statistics for Science""","212","false","""E""","1","""C""","20171","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Statistics for the Sciences""","""Research""","2017"
"115254","1.0","26899","[""STAT""]","","","","","[""Sharon Lane-Getaz""]","200","[""TOH 182"", ""TOH 182""]","""Interm Stat: Soc Research""","270","false","","1","""O""","20171","[""T 0935-1100"", ""Th 0930-1050""]","""Intermediate Statistics for Social Science Research""","""Research""","2017"
"115256","1.0","498","[""WRIT""]","[""FYW""]","","","","[""Jeremy Nagamatsu""]","100","[""BMC 012""]","""First-Year Writing""","111","false","""D""","1","""C""","20171","[""MWF 1255-0150PM""]","","""Research""","2017"
"115279","1.0","39","[""ART""]","","","","","[""John Saurer""]","200","[""CAD 212"", ""CAD 212""]","""Printmaking:Intaglio and Monoprints""","227","false","","1","""O""","20171","[""T 1145-0245PM"", ""Th 1245-0345PM""]","""Printmaking: Intaglio and Monoprints""","""Research""","2017"
"115280","1.0","20057","[""ART""]","[""ALS-A""]","","","","[""Peter B. Nelson""]","200","[""CAD 116"", ""CAD 116""]","""Digital Filmmaking""","229","false","","1","""C""","20171","[""T 0800-1100"", ""Th 0800-1050""]","","""Research""","2017"
"115282","1.0","57","[""ART""]","[""ALS-A"", ""MCG""]","","","","[""Karil J. Kucera""]","200","[""CAD 305""]","""Arts of China""","259","false","","1","""O""","20171","[""MWF 0905-1000""]","""The Arts of China""","""Research""","2017"
"115283","1.0","63","[""ART""]","[""ALS-A"", ""MCG"", ""WRI""]","","","","[""Christopher Tradowsky""]","200","[""CAD 202"", ""CAD 202""]","""African Art History""","269","false","","1","""C""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2017"
"115285","1.0","1222","[""ASIAN"", ""REL""]","[""MCG""]","","","","[""Barbara Reed""]","200","[""OM 305"", ""OM 305""]","""Buddhism""","257","false","","1","""O""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2017"
"115286","1.0","17674","[""BIO"", ""ENVST""]","[""IST""]","","","","[""Diane K. Angell""]","200","[""RNS 435"", ""RNS 435""]","""Environmental Health""","228","false","","1","""C""","20171","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"115287","0.0","26713","[""BIO""]","","26712","","","[""Kevin B. Potts""]","100","[""RNS 398""]","""Cells and Tissues Lab""","143","false","""D""","1","""O""","20171","[""F 0200-0500PM""]","","""Lab""","2017"
"115288","0.0","26650","[""BIO""]","","26649","""3""","","[""Norman Lee""]","100","[""RNS 255""]","""Biodiversity Found Lab""","150","false","""G""","1","""C""","20171","[""Th 1245-0345PM""]","","""Lab""","2017"
"115289","1.0","128","[""BIO""]","","128","","","[""Anne Walter""]","200","[""RNS 410"", ""RNS 410""]","""Animal Physiology""","247","false","","1","""O""","20171","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"115290","0.0","129","[""BIO""]","","128","","","[""Anne Walter""]","200","[""RNS 250""]","""Animal Physiology Lab""","247","false","""A""","1","""O""","20171","[""W 0200-0500PM""]","","""Lab""","2017"
"115291","0.0","129","[""BIO""]","","128","","","[""Anne Walter""]","200","[""RNS 250""]","""Animal Physiology Lab""","247","false","""B""","1","""O""","20171","[""Th 1245-0345PM""]","","""Lab""","2017"
"115292","1.0","136","[""BIO""]","","136","","","[""Charles Jr. Umbanhowar""]","200","[""RNS 410"", ""RNS 410""]","""Plant Evolution and Systematics""","252","false","","1","""O""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2017"
"115293","0.0","137","[""BIO""]","","136","","","[""Charles Jr. Umbanhowar""]","200","[""RNS 455""]","""Plant Evolution and Systematics Lab""","252","false","""A""","1","""O""","20171","[""M 0100-0400PM""]","","""Lab""","2017"
"115294","0.0","137","[""BIO""]","","136","","","[""Charles Jr. Umbanhowar""]","200","[""RNS 455""]","""Plant Evolution and Systematics Lab""","252","false","""B""","1","""O""","20171","[""W 0200-0500PM""]","","""Lab""","2017"
"115295","1.0","20158","[""BIO""]","","20158","","","[""Steven Freedberg""]","300","[""RNS 435"", ""RNS 435""]","""Principles of Bioinformatics""","315","false","","1","""O""","20171","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2017"
"115296","0.0","20822","[""BIO""]","","20158","","","[""Steven Freedberg""]","300","","""Principles of Bioinformatics Lab""","315","false","""A""","1","""O""","20171","[""T 0120-0420PM""]","","""Lab""","2017"
"115297","0.0","20822","[""BIO""]","","20158","","","[""Steven Freedberg""]","300","","""Principles of Bioinformatics Lab""","315","false","""B""","1","""O""","20171","[""W 0200-0500PM""]","","""Lab""","2017"
"115298","0.25","30304","[""DANCE""]","[""SPM""]","","","","[""Staff""]","100","[""CAD Studio 1""]","""Top: African Fusion I""","107","false","""A""","1","""C""","20171","[""MW 0905-1000""]","""Topics in Rhythm in Dance""","""Topic""","2017"
"115299","0.25","348","[""DANCE""]","[""SPM""]","","","","[""Anne von Bibra""]","100","[""CAD Studio 1"", ""CAD Studio 1""]","""Am Dance: Nat/Immigr""","108","false","","1","""C""","20171","[""T 0200-0255PM"", ""Th 0240-0335PM""]","""American Dance: Native and Immigrant Traditions""","""Research""","2017"
"115300","0.5","25185","[""DANCE""]","[""ALS-A"", ""SPM""]","","","","[""Heather J. Klopchin""]","100","[""CAD Studio 2"", ""CAD Studio 2""]","""Advanced Beginning Ballet""","130","false","","1","""C""","20171","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"115301","0.25","25186","[""DANCE""]","[""ALS-A"", ""SPM""]","","","","[""Heather J. Klopchin""]","100","[""CAD Studio 2"", ""CAD Studio 2""]","""Advanced Beginning Ballet""","131","false","","1","""O""","20171","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"115302","0.25","30305","[""DANCE""]","[""SPM""]","","","","[""Staff""]","100","[""CAD Studio 3"", ""CAD Studio 3""]","""Top: African Fusion II""","141","true","","1","""O""","20171","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Topics in Movement Studies in Dance""","""Topic""","2017"
"115307","1.0","26896","[""ECON""]","[""WRI""]","","","","[""Ashley Hodgson""]","300","[""OM 020""]","""Behavioral Economics""","372","false","""B""","1","""C""","20171","[""MWF 0200-0255PM""]","","""Research""","2017"
"115308","1.0","279","[""ECON""]","[""WRI""]","","","","[""Paul Wojick""]","300","[""TBA""]","""Money and Banking""","374","false","""A""","1","""C""","20171","[""MWF 1045-1140""]","","""Research""","2017"
"115309","1.0","279","[""ECON""]","[""WRI""]","","","","[""Paul Wojick""]","300","[""TBA""]","""Money and Banking""","374","false","""B""","1","""C""","20171","[""MWF 1150-1245PM""]","","""Research""","2017"
"115310","1.0","459","[""ENVST""]","[""HBS""]","","","","[""Seth Binder""]","200","[""TBA""]","""Environmental Policy and Regulation""","232","false","""A""","1","""O""","20171","[""MWF 0905-1000""]","","""Research""","2017"
"115311","1.0","18778","[""ENVST""]","","","","","[""Paul T. Jackson""]","200","[""RNS 208"", ""RNS 208""]","""Top: Integrat/Action Env Studies""","281","false","","1","""O""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Topics in Environmental Studies""","""Topic""","2017"
"115312","1.0","18782","[""ENVST""]","","","","","[""Matthew Rohn""]","300","[""CAD 202"", ""CAD 202""]","""Top: The Nature of Art""","381","false","","1","""O""","20171","[""T 0935-1100"", ""Th 0930-1050""]","""Advanced Research Topics in Environmental Studies""","""Topic""","2017"
"115313","1.0","468","[""ENVST""]","","","","","[""Diane K. Angell""]","300","[""RNS 400""]","""Sem: Env Studies""","399","false","","1","""O""","20171","[""MWF 0200-0255PM""]","""Seminar in Environmental Studies""","""Seminar""","2017"
"115314","1.0","21584","[""FILM""]","[""ALS-A""]","","","","[""Linda Mokdad""]","100","[""TOH 280"", ""TOH 108"", ""TOH 108""]","""Intro to Film Studies""","101","false","","1","""O""","20171","[""M 0700-1000PM"", ""T 1145-0110PM"", ""Th 1245-0205PM""]","""Introduction to Film Studies""","""Research""","2017"
"115315","1.0","521","[""GERM""]","[""WRI""]","","","","[""Amanda Randall""]","200","[""TOH 312"", ""TOH 312""]","""Top: German Media""","273","false","","1","""O""","20171","[""T 0935-1100"", ""Th 0930-1050""]","""German Media""","""Topic""","2017"
"115316","1.0","553","[""HIST""]","[""HWC""]","","","","[""David E. Jessup""]","100","[""OM 110"", ""OM 110""]","""Viking and Medieval Scandinavia""","111","false","","1","""C""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2017"
"115318","1.0","569","[""HIST""]","[""HWC"", ""MCD""]","","","","[""Michael Fitzgerald""]","100","[""BMC 012""]","""Civil Rights Revolution""","181","false","","1","""C""","20171","[""MWF 0905-1000""]","","""Research""","2017"
"115319","1.0","572","[""HIST""]","[""HWC""]","","","","[""Kevin Mummey""]","100","[""TBA""]","""Top: Jihad and Crusades""","188","false","","1","""C""","20171","[""MWF 0200-0255PM""]","""Topical Seminar""","""Topic""","2017"
"115320","1.0","579","[""HIST""]","[""WRI""]","","","","[""Timothy R. Howe""]","200","[""TBA"", ""TBA""]","""Sem: Alexander and Kleopatra""","201","false","","1","""O""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Major Seminar: Ancient History""","""Seminar""","2017"
"115321","1.0","581","[""HIST""]","[""HWC""]","","","","[""Timothy R. Howe""]","200","[""TBA"", ""TBA""]","""Ancient: Greece""","203","false","","1","""C""","20171","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"115323","1.0","24266","[""HIST""]","[""MCG"", ""ORC""]","","","","[""Jeane DeLaney""]","200","[""TBA"", ""TBA""]","""Env History/Latin America""","245","false","","1","""C""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Environmental History of Latin America""","""Research""","2017"
"115324","1.0","608","[""HIST""]","[""MCG""]","","","","[""Eric R. Becklin""]","200","[""TBA""]","""Chinese Civilization""","250","false","","1","""O""","20171","[""MWF 1150-1245PM""]","","""Research""","2017"
"115325","1.0","21545","[""HIST""]","[""MCG""]","","","","[""Eric R. Becklin""]","200","[""TBA""]","""Top: The Mongols""","289","false","""B""","1","""O""","20171","[""MWF 0200-0255PM""]","""Topics in History""","""Topic""","2017"
"115326","1.0","626","[""HIST""]","[""ORC""]","","","","[""Dolores Peters""]","200","[""TBA""]","""Top: European History au Cinema""","299","false","","1","""O""","20171","[""M 0600-0900PM""]","""Topics in History""","""Topic""","2017"
"115327","1.0","629","[""HIST""]","[""WRI""]","","","","[""Timothy R. Howe""]","300","[""TBA"", ""TBA""]","""Sem: Late Republican Rome""","303","false","","1","""O""","20171","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Roman Civilization""","""Seminar""","2017"
"115329","0.0","663","[""JAPAN""]","","662","","","[""Hiroe Akimoto""]","200","[""TOH 153""]","""Intermed Japanese I Lab""","231","false","""B""","1","""O""","20171","[""T 0120-0215PM""]","","""Lab""","2017"
"115331","1.0","755","[""MATH""]","","","","","[""Paul Humke""]","300","[""TOH 184"", ""TOH 184""]","""Real Analysis II""","344","false","","1","""C""","20171","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"115332","1.0","802","[""MUSIC""]","","","","","[""Staff""]","100","[""CHM 224"", ""CHM 224"", ""CHM 224""]","""Musicianship: Tonality""","114","false","""A""","1","""O""","20171","[""MF 0800-0855"", ""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2017"
"115334","1.0","802","[""MUSIC""]","","","","","[""Staff""]","100","[""CHM 224"", ""CHM 224"", ""CHM 224""]","""Musicianship: Tonality""","114","false","""C""","1","""O""","20171","[""MF 1150-1245PM"", ""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2017"
"115337","0.25","31168","[""MUSIC""]","","","","","[""Staff""]","100","[""CHM 140""]","""Guitar Techniques""","165","false","","1","""C""","20171","[""TTh 0700-0825PM""]","","""Research""","2017"
"115339","0.5","31169","[""MUSIC""]","","","","","[""Timothy Mahr""]","200","[""CHM 232""]","""Instrumental Literature & Arranging""","221","false","","1","""O""","20171","[""MWF 0200-0255PM""]","""Instrumental Literature and Arranging""","""Research""","2017"
"115340","1.0","822","[""MUSIC""]","","","","","[""Justin W. Merritt""]","200","[""CHM 232"", ""CHM 232""]","""Composition I""","223","false","","1","""C""","20171","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2017"
"115342","0.25","842","[""MUSIC""]","","","","","[""Robert C. Smith""]","200","[""CHM 233""]","""Vocal Solo Lit I""","281","false","","1","""C""","20171","[""MW 0200-0255PM""]","""Vocal Solo Literature I""","""Research""","2017"
"115343","0.25","31179","[""MUSIC""]","","","","","[""Tracey M. Engleman"", ""Anton Armstrong""]","200","[""CHM 224""]","""Vocal Development and Pedagogy""","291","false","","1","""C""","20171","[""MW 1255-0150PM""]","","""Research""","2017"
"115344","1.0","821","[""MUSIC""]","","","","","[""David R. Castro""]","300","[""CHM 232""]","""Counterpoint""","312","false","","1","""O""","20171","[""MWF 1045-1140""]","","""Research""","2017"
"115347","1.0","29258","[""PACON""]","","","","","[""Edmund Santurri""]","200","[""OM 110""]","""Foundational Debates""","280","false","""B""","1","""C""","20171","[""MWF 1045-1140""]","""Public Affairs I: Foundational Debates""","""Research""","2017"
"115349","1.0","981","[""PHIL""]","[""EIN"", ""WRI""]","","","","[""Corliss Swain""]","200","[""TBA"", ""TBA""]","""Friendship Love & the Good Life""","256","false","""A""","1","""O""","20171","[""T 0935-1100"", ""Th 0930-1050""]","""Friendship, Love, and the Good Life""","""Research""","2017"
"115350","1.0","981","[""PHIL""]","[""EIN"", ""WRI""]","","","","[""Corliss Swain""]","200","[""TBA"", ""TBA""]","""Friendship Love & the Good Life""","256","false","""B""","1","""O""","20171","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Friendship, Love, and the Good Life""","""Research""","2017"
"115351","1.0","988","[""PHIL""]","[""WRI""]","","","","[""Arthur Cunningham""]","300","[""TBA"", ""TBA""]","""Metaphysics Sem: Free Will""","372","false","","1","""C""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Seminar in Metaphysics""","""Research""","2017"
"115352","1.0","1069","[""PHYS""]","[""IST""]","","","","[""David Nitz""]","100","[""TOH 280""]","""Intro Astronomy""","112","false","","1","""O""","20171","[""MWF 1150-1245PM""]","""Introductory Astronomy""","""Research""","2017"
"115353","1.0","1105","[""PSCI""]","[""HWC"", ""ORC""]","","","","[""Joshua Anderson""]","100","[""TBA"", ""TBA""]","""Intro: Pol Theory""","113","false","""A""","1","""C""","20171","[""T 0935-1100"", ""Th 0930-1050""]","""Introduction to Political Theory""","""Research""","2017"
"115354","1.0","1105","[""PSCI""]","[""HWC"", ""ORC""]","","","","[""Joshua Anderson""]","100","[""TBA"", ""TBA""]","""Intro: Pol Theory""","113","false","""B""","1","""C""","20171","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Introduction to Political Theory""","""Research""","2017"
"115355","1.0","1109","[""PSCI""]","[""HBS""]","","","","[""Kristina Thalhammer""]","100","[""TB 216""]","""Politics Human Rights""","117","false","""A""","1","""C""","20171","[""MWF 1150-1245PM""]","""Politics and Human Rights""","""Research""","2017"
"115356","1.0","1109","[""PSCI""]","[""HBS""]","","","","[""Kristina Thalhammer""]","100","[""TB 216""]","""Politics Human Rights""","117","false","""B""","1","""O""","20171","[""MWF 1255-0150PM""]","""Politics and Human Rights""","""Research""","2017"
"115357","1.0","30090","[""PSCI""]","[""MCG""]","","","","[""Melanie S. Meinzer""]","200","[""TBA""]","""Mid-East Politics and Identity""","251","false","","1","""O""","20171","[""MWF 1045-1140""]","""Politics and Identity in the Contemporary Middle East""","""Research""","2017"
"115358","1.0","1128","[""PSCI""]","[""HBS""]","","","","[""Melanie S. Meinzer""]","200","[""TBA"", ""TBA""]","""World Politics""","258","false","""A""","1","""O""","20171","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2017"
"115360","1.0","1134","[""PSCI""]","","","","","[""Douglas J. Casson""]","200","[""TBA""]","""Am Constitutional Law""","272","false","","1","""C""","20171","[""MWF 0200-0255PM""]","""American Constitutional Law: Power""","""Research""","2017"
"115361","1.0","1143","[""PSCI""]","[""WRI""]","","","","[""Daniel Hofrenning""]","300","[""BMC 012"", ""BMC 012""]","""Sem: American Politics""","311","false","","1","""C""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Seminar in American Politics""","""Seminar""","2017"
