"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"80107","1.0","464","[""ENVST""]","1","""0/999""","","","[""Rebecca Judge""]","""0/999""","200","","999","""Academic Internship""","294","true","""B""","2","""0/999""","""1/999""","""C""","20102","","""Internship""","""Research""","2010"
"80110","1.0","784","[""MGMT""]","2","""0/999""","","","[""Richard Goedde""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""1/999""","""1/999""","""C""","20102","","""Internship""","""Research""","2010"
"80111","1.0","154","[""BIO""]","1","""0/999""","","","[""Jean C. Porterfield""]","""0/999""","200","","999","""IS/Medical Spanish""","298","false","""A""","2","""1/999""","""0/999""","""O""","20102","","""Independent Study""","""Research""","2010"
"80112","1.0","69","[""ART""]","1","""0/999""","","","[""Wendell Arneson""]","""0/999""","200","","999","""IS/Transforming Spaces""","298","false","""A""","2","""1/999""","""0/999""","""O""","20102","","""Independent Study""","""Research""","2010"
"80146","1.0","736","[""MATH""]","23","""16/999""","[""AQR""]","","[""Jill Dietz""]","""0/999""","200","[""RNS 204"", ""RNS 204""]","25","""Elem Linear Algebra""","220","false","""B""","2","""0/999""","""7/999""","""C""","20102","[""M-F 1040-1240PM"", ""M-F 0100-0300PM""]","""Elementary Linear Algebra""","""Research""","2010"
"80177","1.0","464","[""ENVST""]","1","""0/999""","","","[""Paul T. Jackson""]","""0/999""","200","","999","""Academic Internship""","294","true","""C""","2","""0/999""","""1/999""","""C""","20102","","""Internship""","""Research""","2010"
"80178","1.0","153","[""BIO""]","4","""0/999""","","","[""Jean C. Porterfield""]","""2/999""","200","","999","""Academic Internship""","294","true","""C""","2","""0/999""","""2/999""","""C""","20102","","""Internship""","""Research""","2010"
"80182","1.0","1239","[""REL""]","1","""0/999""","","","[""Jason J. Ripley""]","""1/999""","200","","999","""IS/Biblical Hermeneutics""","298","false","""A""","2","""0/999""","""0/999""","""O""","20102","","""Independent Study""","""Research""","2010"
"80183","1.0","69","[""ART""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","""B""","2","""0/999""","""0/999""","""O""","20102","","""Independent Study""","""Research""","2010"
"80185","1.0","993","[""PHIL""]","1","""0/999""","[""WRI""]","","[""Gordon D. Marino""]","""0/999""","300","","999","""IR/Nietzsche""","398","false","""A""","2","""1/999""","""0/999""","""O""","20102","","""Independent Research""","""Research""","2010"
"80188","1.0","464","[""ENVST""]","1","""0/999""","","","[""Eric J. Fure-Slocum""]","""0/999""","200","","999","""Academic Internship""","294","true","""D""","2","""1/999""","""0/999""","""C""","20102","","""Internship""","""Research""","2010"
"80190","1.0","823","[""MUSIC""]","15","""0/999""","[""ALS-A""]","","[""John E. Bower""]","""7/999""","200","[""CHM 233"", ""CHM 222""]","14","""Music/Electronic Med""","225","false","""B""","2","""7/999""","""1/999""","""C""","20102","[""M-F 1200-0100PM"", ""M-F 0230-0330PM""]","""Music in the Electronic Medium""","""Research""","2010"
"80198","1.0","153","[""BIO""]","1","""0/999""","","","[""Joseph L. Mbele""]","""1/999""","200","","999","""Academic Internship""","294","true","""D""","2","""0/999""","""0/999""","""C""","20102","","""Internship""","""Research""","2010"
"80200","1.0","314","[""EDUC""]","3","""0/999""","","","[""Maria L. Kelly""]","""0/999""","200","","999","""IS/Reading/Diff Instruct""","298","false","""A""","2","""3/999""","""0/999""","""O""","20102","","""Independent Study""","""Research""","2010"
"80204","1.0","153","[""BIO""]","2","""0/999""","","","[""Laura Listenberger""]","""0/999""","200","","999","""Academic Internship""","294","true","""E""","2","""0/999""","""2/999""","""C""","20102","","""Internship""","""Research""","2010"
"80205","1.0","153","[""BIO""]","1","""0/999""","","","[""David Van Wylen""]","""0/999""","200","","999","""Academic Internship""","294","true","""F""","2","""0/999""","""1/999""","""C""","20102","","""Internship""","""Research""","2010"
"80207","1.0","847","[""MUSIC""]","1","""0/999""","","","[""Mark Kelley""]","""1/999""","200","","999","""IS/Bassoon Lit/Excerpts""","298","false","""B""","2","""0/999""","""0/999""","""O""","20102","","""Independent Study""","""Research""","2010"
"80209","1.0","153","[""BIO""]","2","""0/999""","","","[""Diane K. Angell""]","""1/999""","200","","999","""Academic Internship""","294","true","""G""","2","""1/999""","""0/999""","""C""","20102","","""Internship""","""Research""","2010"
"80213","1.0","625","[""HIST""]","1","""0/999""","","","[""Abdulai Iddrisu""]","""0/999""","200","","999","""IS/Colonialism in India""","298","false","""A""","2","""1/999""","""0/999""","""O""","20102","","""Independent Study""","""Research""","2010"
"80218","1.0","154","[""BIO""]","1","""0/999""","","","[""Kimberly A. Kandl""]","""0/999""","200","","999","""IS/Medical Volunteerism""","298","false","""B""","2","""0/999""","""1/999""","""O""","20102","","""Independent Study""","""Research""","2010"
"80219","0.0","107","[""BIO""]","17","""12/999""","","","[""Brian B. Gibbens"", ""Anne Walter""]","""1/999""","100","[""RNS 394"", ""RNS 394""]","18","""Cell Bio & Genetics Lab""","125","false","""B""","2","""0/999""","""4/999""","""C""","20102","[""M-F 0800-1000"", ""M-F 1040-1200PM""]","","""Lab""","2010"
"80224","1.0","847","[""MUSIC""]","2","""0/999""","[""WRI""]","","[""Catherine R. Rodland""]","""0/999""","200","","999","""IS/French/Organ/Lit""","298","false","""C""","2","""2/999""","""0/999""","""O""","20102","","""Independent Study""","""Research""","2010"
"80225","1.0","154","[""BIO""]","1","""0/999""","[""WRI""]","","[""Jean C. Porterfield""]","""0/999""","200","","999","""IS/Health Care Reform""","298","false","""C""","2","""1/999""","""0/999""","""O""","20102","","""Independent Study""","""Research""","2010"
"80234","1.0","1057","[""ESTH""]","1","""0/999""","","","[""William Sean Goldsworthy""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""1/999""","""0/999""","""O""","20102","","""Internship""","""Research""","2010"
"80236","1.0","847","[""MUSIC""]","1","""0/999""","","","[""Martin Hodel""]","""0/999""","200","","999","""IS/Trumpet History & Lit.""","298","false","""D""","2","""1/999""","""0/999""","""O""","20102","","""Independent Study""","""Research""","2010"
"80237","1.0","204","[""CHEM""]","1","""0/999""","","","[""Douglas J. Beussman""]","""1/999""","200","","999","""Academic Internship""","294","true","""A""","2","""0/999""","""0/999""","""O""","20102","","""Internship""","""Research""","2010"
"80238","1.0","154","[""BIO""]","1","""0/999""","[""WRI""]","","[""Anne Walter""]","""1/999""","200","","999","""IS/Global Food Sustainab""","298","false","""D""","2","""0/999""","""0/999""","""O""","20102","","""Independent Study""","""Research""","2010"
"80239","1.0","153","[""BIO""]","1","""0/999""","","","[""Abdulai Iddrisu""]","""0/999""","200","","999","""Academic Internship""","294","true","""H""","2","""0/999""","""1/999""","""O""","20102","","""Internship""","""Research""","2010"
"80240","1.0","866","[""MUSIC""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","""A""","2","""0/999""","""0/999""","""O""","20102","","""Independent Research""","""Research""","2010"
"80241","1.0","153","[""BIO""]","1","""0/999""","","","[""Kevin M. Crisp""]","""1/999""","200","","999","""Academic Internship""","294","true","""I""","2","""0/999""","""0/999""","""O""","20102","","""Internship""","""Research""","2010"
"80246","1.0","154","[""BIO""]","1","""0/999""","[""WRI""]","","[""Anne Walter""]","""1/999""","200","","999","""IS/Careers with Animals""","298","false","""E""","2","""0/999""","""0/999""","""O""","20102","","""Independent Study""","""Research""","2010"
"80254","1.0","624","[""HIST""]","1","""0/999""","","","[""Abdulai Iddrisu""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""1/999""","""0/999""","""O""","20102","","""Internship""","""Research""","2010"
"80265","1.0","466","[""ENVST""]","1","""0/999""","","","[""John D. Schade""]","""0/999""","300","","999","""Academic Internship""","394","true","""A""","2","""1/999""","""0/999""","""O""","20102","","""Internship""","""Research""","2010"

