"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"85523","1.0","642","[""HIST""]","1","""0/999""","","","[""J. L. Carrington""]","""1/999""","300","","999","""IR/Medieval Warfare""","398","false","""A""","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"85524","1.0","847","[""MUSIC""]","1","""0/999""","","","[""Catherine Ramirez""]","""0/999""","200","","999","""IS/Flute Pedagogy""","298","false","""C""","2","""1/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"85541","1.0","69","[""ART""]","1","""0/999""","","","[""Guido Alvarez""]","""0/999""","200","","999","""IS/Visual Communications""","298","false","""B""","2","""1/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"85543","1.0","153","[""BIO""]","1","""0/999""","","","[""Eric Cole""]","""1/999""","200","","999","""Academic Internship""","294","true","""C""","2","""0/999""","""0/999""","""O""","20112","","""Internship""","""Research""","2011"
"85551","1.0","153","[""BIO""]","5","""0/999""","","","[""Theodore Johnson""]","""3/999""","200","","999","""Academic Internship""","294","true","""D""","2","""1/999""","""1/999""","""O""","20112","","""Internship""","""Research""","2011"
"85554","1.0","174","[""BIO""]","1","""0/999""","","","[""Sara E. Fruehling""]","""0/999""","300","","999","""Academic Internship""","394","true","""B""","2","""1/999""","""0/999""","""O""","20112","","""Internship""","""Research""","2011"
"85556","1.0","153","[""BIO""]","1","""0/999""","","","[""James Demas""]","""1/999""","200","","999","""Academic Internship""","294","true","""E""","2","""0/999""","""0/999""","""O""","20112","","""Internship""","""Research""","2011"
"85560","1.0","69","[""ART""]","1","""0/999""","","","[""Guido Alvarez""]","""0/999""","200","","999","""IS/American Roadtrip""","298","false","""C""","2","""1/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"85561","1.0","94","[""ASIAN""]","1","""0/999""","","","[""Barbara Reed""]","""1/999""","200","","999","""IS/Thai Buddhism""","298","false","""B""","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"85562","1.0","154","[""BIO""]","1","""0/999""","","","[""Diane K. Angell""]","""0/999""","200","","999","""IS/Educating About Water""","298","false","""A""","2","""1/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"85564","1.0","277","[""ECON""]","1","""0/999""","[""WRI""]","","[""Xun Pomponio""]","""1/999""","200","","999","""IS/Rural China Growth""","298","false","""A""","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"85566","1.0","1139","[""PSCI""]","1","""0/999""","","","[""Adriano Udani""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""1/999""","""0/999""","""O""","20112","","""Internship""","""Research""","2011"
"85568","1.0","1178","[""PSYCH""]","1","""0/999""","","","[""McMillan Donna K.""]","""1/999""","200","","999","""Academic Internship""","294","true","""A""","2","""0/999""","""0/999""","""O""","20112","","","""Research""","2011"
"85577","1.0","154","[""BIO""]","1","""0/999""","[""WRI""]","","[""Diane K. Angell""]","""0/999""","200","","999","""IS/Health Communications""","298","false","""B""","2","""1/999""","""0/999""","""C""","20112","","""Independent Study""","""Research""","2011"
"85584","1.0","530","[""GERM""]","1","""0/999""","","","[""Karl Fink""]","""1/999""","300","","999","""IR/Swiss Multi Lang Ed""","398","false","""A""","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"85585","1.0","223","[""CHEM""]","0","""0/999""","","","[""Douglas J. Beussman""]","""0/999""","300","","999","""IR/Organomet Synthesis""","398","false","""A""","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"85587","1.0","795","[""MEDIA""]","2","""0/999""","","","[""William Sonnega""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","2","""2/999""","""0/999""","""O""","20112","","""Internship""","""Research""","2011"
"85588","1.0","1067","[""ESTH""]","1","""0/999""","","","[""Robert K. McCarthy""]","""1/999""","300","","999","""Academic Internship""","394","true","""A""","2","""0/999""","""0/999""","""O""","20112","","""Internship""","""Research""","2011"
"85589","1.0","153","[""BIO""]","1","""0/999""","","","[""David Van Wylen""]","""1/999""","200","","999","""Academic Internship""","294","true","""A""","2","""0/999""","""0/999""","""O""","20112","","""Internship""","""Research""","2011"
"85590","1.0","1139","[""PSCI""]","3","""0/999""","","","[""Douglas J. Casson""]","""1/999""","200","","999","""Academic Internship""","294","true","""B""","2","""1/999""","""1/999""","""O""","20112","","""Internship""","""Research""","2011"
"85591","1.0","1067","[""ESTH""]","0","""0/999""","","","[""Cynthia Book""]","""0/999""","300","","999","""Academic Internship""","394","true","""B""","2","""0/999""","""0/999""","""O""","20112","","""Internship""","""Research""","2011"
"85593","1.0","1057","[""ESTH""]","1","""0/999""","","","[""William Sean Goldsworthy""]","""1/999""","200","","999","""Academic Internship""","294","true","""A""","2","""0/999""","""0/999""","""O""","20112","","""Internship""","""Research""","2011"
"85594","1.0","223","[""CHEM""]","1","""0/999""","[""WRI""]","","[""Jennifer C. Klein""]","""1/999""","300","","999","""IR/Molecular Dynamics""","398","false","""B""","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"85595","1.0","153","[""BIO""]","1","""0/999""","","","[""John Giannini""]","""0/999""","200","","999","""Academic Internship""","294","true","""F""","2","""1/999""","""0/999""","""O""","20112","","""Internship""","""Research""","2011"
"85596","1.0","795","[""MEDIA""]","1","""0/999""","","","[""Rebecca S. Richards""]","""0/999""","200","","999","""Academic Internship""","294","true","""B""","2","""1/999""","""0/999""","""O""","20112","","""Internship""","""Research""","2011"
"85597","1.0","464","[""ENVST""]","1","""0/999""","","","[""Paul T. Jackson""]","""1/999""","200","","999","""Academic Internship""","294","true","""A""","2","""0/999""","""0/999""","""O""","20112","","""Internship""","""Research""","2011"
"85599","1.0","784","[""MGMT""]","1","""0/999""","","","[""Bruce Dalgaard""]","""0/999""","200","","999","""Academic Internship""","294","true","""B""","2","""0/999""","""1/999""","""O""","20112","","""Internship""","""Research""","2011"
"85600","1.0","465","[""ENVST""]","1","""0/999""","","","[""Diane K. Angell""]","""1/999""","200","","999","""IS/Developing AG Research""","298","false","""A""","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"85601","1.0","223","[""CHEM""]","1","""0/999""","","","[""Douglas J. Beussman""]","""1/999""","300","","999","""IR/Maldi-TOF Proteomics""","398","false","""C""","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"85607","1.0","1139","[""PSCI""]","1","""0/999""","","","[""Daniel Hofrenning""]","""1/999""","200","","999","""Academic Internship""","294","true","""C""","2","""0/999""","""0/999""","""O""","20112","","""Internship""","""Research""","2011"
"85608","1.0","707","[""ID""]","1","""0/999""","","","[""Robert W. McClure""]","""1/999""","200","","999","""Academic Internship""","294","true","""B""","2","""0/999""","""0/999""","""O""","20112","","","""Research""","2011"
"85615","1.0","707","[""ID""]","1","""0/999""","","","[""David A. Stromme""]","""1/999""","200","","999","""Academic Internship""","294","true","""C""","2","""0/999""","""0/999""","""O""","20112","","","""Research""","2011"
"85616","1.0","784","[""MGMT""]","1","""0/999""","","","[""Paul Wojick""]","""0/999""","200","","999","""Academic Internship""","294","true","""C""","2","""1/999""","""0/999""","""O""","20112","","""Internship""","""Research""","2011"

